NOME_SENADOR,DATA,VOTO
VANDERLAN CARDOSO,19/12/2024,Não
VANDERLAN CARDOSO,19/12/2024,Não
VANDERLAN CARDOSO,19/12/2024,Não
VANDERLAN CARDOSO,19/12/2024,Sim
VANDERLAN CARDOSO,19/12/2024,Não
VANDERLAN CARDOSO,19/12/2024,Sim
VANDERLAN CARDOSO,19/12/2024,Sim
LUCAS BARRETO,DATA,RESULTADO
LUCAS BARRETO,20/02/2024,Sim
LUCAS BARRETO,20/02/2024,Não
LUCAS BARRETO,05/03/2024,Sim
LUCAS BARRETO,13/03/2024,Sim
LUCAS BARRETO,13/03/2024,Sim
LUCAS BARRETO,10/04/2024,Sim
LUCAS BARRETO,16/04/2024,Sim
LUCAS BARRETO,16/04/2024,Sim
LUCAS BARRETO,17/04/2024,Sim
LUCAS BARRETO,08/05/2024,Não
LUCAS BARRETO,08/05/2024,Não
LUCAS BARRETO,08/05/2024,Sim
LUCAS BARRETO,08/05/2024,Sim
LUCAS BARRETO,15/05/2024,Sim
LUCAS BARRETO,15/05/2024,Sim
LUCAS BARRETO,22/05/2024,AP
LUCAS BARRETO,22/05/2024,AP
LUCAS BARRETO,22/05/2024,AP
LUCAS BARRETO,05/06/2024,Sim
LUCAS BARRETO,18/06/2024,Não
LUCAS BARRETO,19/06/2024,Votou
LUCAS BARRETO,19/06/2024,Votou
LUCAS BARRETO,19/06/2024,Votou
LUCAS BARRETO,19/06/2024,Votou
LUCAS BARRETO,19/06/2024,P-NRV
LUCAS BARRETO,19/06/2024,P-NRV
LUCAS BARRETO,19/06/2024,P-NRV
LUCAS BARRETO,02/07/2024,AP
LUCAS BARRETO,03/07/2024,Não
LUCAS BARRETO,03/07/2024,Sim
LUCAS BARRETO,10/07/2024,P-NRV
LUCAS BARRETO,10/07/2024,Votou
LUCAS BARRETO,10/07/2024,P-NRV
LUCAS BARRETO,10/07/2024,P-NRV
LUCAS BARRETO,10/07/2024,Votou
LUCAS BARRETO,10/07/2024,Votou
LUCAS BARRETO,10/07/2024,Votou
LUCAS BARRETO,10/07/2024,Votou
LUCAS BARRETO,10/07/2024,Votou
LUCAS BARRETO,10/07/2024,Votou
LUCAS BARRETO,10/07/2024,Votou
LUCAS BARRETO,13/08/2024,Não
LUCAS BARRETO,14/08/2024,Sim
LUCAS BARRETO,14/08/2024,P-NRV
LUCAS BARRETO,14/08/2024,P-NRV
LUCAS BARRETO,14/08/2024,P-NRV
LUCAS BARRETO,14/08/2024,P-NRV
LUCAS BARRETO,14/08/2024,P-NRV
LUCAS BARRETO,14/08/2024,Sim
LUCAS BARRETO,14/08/2024,Sim
LUCAS BARRETO,14/08/2024,P-NRV
LUCAS BARRETO,14/08/2024,Sim
LUCAS BARRETO,04/09/2024,Sim
LUCAS BARRETO,08/10/2024,Votou
LUCAS BARRETO,12/11/2024,Sim
LUCAS BARRETO,12/11/2024,Sim
LUCAS BARRETO,18/11/2024,Não
LUCAS BARRETO,18/11/2024,Não
LUCAS BARRETO,18/11/2024,Sim
LUCAS BARRETO,27/11/2024,Sim
LUCAS BARRETO,10/12/2024,Votou
LUCAS BARRETO,10/12/2024,Votou
LUCAS BARRETO,10/12/2024,Votou
LUCAS BARRETO,10/12/2024,Votou
LUCAS BARRETO,10/12/2024,Votou
LUCAS BARRETO,10/12/2024,P-NRV
LUCAS BARRETO,10/12/2024,P-NRV
LUCAS BARRETO,10/12/2024,P-NRV
LUCAS BARRETO,10/12/2024,P-NRV
LUCAS BARRETO,10/12/2024,P-NRV
LUCAS BARRETO,12/12/2024,P-NRV
LUCAS BARRETO,12/12/2024,Votou
LUCAS BARRETO,12/12/2024,Votou
LUCAS BARRETO,12/12/2024,Votou
LUCAS BARRETO,12/12/2024,Votou
LUCAS BARRETO,12/12/2024,Sim
LUCAS BARRETO,12/12/2024,Sim
LUCAS BARRETO,12/12/2024,Não
LUCAS BARRETO,12/12/2024,Sim
LUCAS BARRETO,12/12/2024,Sim
LUCAS BARRETO,17/12/2024,Sim
LUCAS BARRETO,17/12/2024,Sim
LUCAS BARRETO,17/12/2024,Sim
LUCAS BARRETO,17/12/2024,Sim
LUCAS BARRETO,18/12/2024,Sim
LUCAS BARRETO,18/12/2024,Sim
LUCAS BARRETO,18/12/2024,Sim
LUCAS BARRETO,19/12/2024,Sim
LUCAS BARRETO,19/12/2024,Sim
LUCAS BARRETO,19/12/2024,Sim
LUCAS BARRETO,19/12/2024,Sim
LUCAS BARRETO,19/12/2024,Não
LUCAS BARRETO,19/12/2024,Não
LUCAS BARRETO,19/12/2024,Não
LUCAS BARRETO,19/12/2024,Não
ROMÁRIO,DATA,RESULTADO
ROMÁRIO,20/02/2024,NCom
ROMÁRIO,20/02/2024,NCom
ROMÁRIO,05/03/2024,Não
ROMÁRIO,13/03/2024,Sim
ROMÁRIO,13/03/2024,P-NRV
ROMÁRIO,10/04/2024,Sim
ROMÁRIO,16/04/2024,Sim
ROMÁRIO,16/04/2024,Sim
ROMÁRIO,17/04/2024,Sim
ROMÁRIO,08/05/2024,Não
ROMÁRIO,08/05/2024,Não
ROMÁRIO,08/05/2024,Sim
ROMÁRIO,08/05/2024,Sim
ROMÁRIO,15/05/2024,Sim
ROMÁRIO,15/05/2024,Sim
ROMÁRIO,22/05/2024,Sim
ROMÁRIO,22/05/2024,Não
ROMÁRIO,22/05/2024,Não
ROMÁRIO,05/06/2024,Sim
ROMÁRIO,18/06/2024,Não
ROMÁRIO,19/06/2024,Votou
ROMÁRIO,19/06/2024,Votou
ROMÁRIO,19/06/2024,Votou
ROMÁRIO,19/06/2024,Votou
ROMÁRIO,19/06/2024,Votou
ROMÁRIO,19/06/2024,P-NRV
ROMÁRIO,19/06/2024,P-NRV
ROMÁRIO,02/07/2024,Sim
ROMÁRIO,03/07/2024,Não
ROMÁRIO,03/07/2024,P-NRV
ROMÁRIO,10/07/2024,P-NRV
ROMÁRIO,10/07/2024,P-NRV
ROMÁRIO,10/07/2024,P-NRV
ROMÁRIO,10/07/2024,P-NRV
ROMÁRIO,10/07/2024,P-NRV
ROMÁRIO,10/07/2024,P-NRV
ROMÁRIO,10/07/2024,P-NRV
ROMÁRIO,10/07/2024,P-NRV
ROMÁRIO,10/07/2024,P-NRV
ROMÁRIO,10/07/2024,P-NRV
ROMÁRIO,10/07/2024,P-NRV
ROMÁRIO,13/08/2024,Não
ROMÁRIO,14/08/2024,Sim
ROMÁRIO,14/08/2024,P-NRV
ROMÁRIO,14/08/2024,Votou
ROMÁRIO,14/08/2024,Votou
ROMÁRIO,14/08/2024,Sim
ROMÁRIO,14/08/2024,Sim
ROMÁRIO,14/08/2024,Sim
ROMÁRIO,14/08/2024,Sim
ROMÁRIO,14/08/2024,Sim
ROMÁRIO,14/08/2024,Sim
ROMÁRIO,04/09/2024,P-NRV
ROMÁRIO,08/10/2024,Votou
ROMÁRIO,12/11/2024,Sim
ROMÁRIO,12/11/2024,Sim
ROMÁRIO,18/11/2024,Não
ROMÁRIO,18/11/2024,Sim
ROMÁRIO,18/11/2024,Sim
ROMÁRIO,27/11/2024,Sim
ROMÁRIO,10/12/2024,Votou
ROMÁRIO,10/12/2024,Votou
ROMÁRIO,10/12/2024,P-NRV
ROMÁRIO,10/12/2024,Votou
ROMÁRIO,10/12/2024,Votou
ROMÁRIO,10/12/2024,Votou
ROMÁRIO,10/12/2024,P-NRV
ROMÁRIO,10/12/2024,Votou
ROMÁRIO,10/12/2024,Votou
ROMÁRIO,10/12/2024,P-NRV
ROMÁRIO,12/12/2024,P-NRV
ROMÁRIO,12/12/2024,P-NRV
ROMÁRIO,12/12/2024,P-NRV
ROMÁRIO,12/12/2024,P-NRV
ROMÁRIO,12/12/2024,P-NRV
ROMÁRIO,12/12/2024,Sim
ROMÁRIO,12/12/2024,Não
ROMÁRIO,12/12/2024,Sim
ROMÁRIO,12/12/2024,Sim
ROMÁRIO,12/12/2024,Sim
ROMÁRIO,17/12/2024,P-NRV
ROMÁRIO,17/12/2024,Sim
ROMÁRIO,17/12/2024,Sim
ROMÁRIO,17/12/2024,Sim
ROMÁRIO,18/12/2024,Sim
ROMÁRIO,18/12/2024,P-NRV
ROMÁRIO,18/12/2024,Sim
ROMÁRIO,19/12/2024,Sim
ROMÁRIO,19/12/2024,P-NRV
ROMÁRIO,19/12/2024,Sim
ROMÁRIO,19/12/2024,Sim
ROMÁRIO,19/12/2024,Não
ROMÁRIO,19/12/2024,Sim
ROMÁRIO,19/12/2024,Não
ROMÁRIO,19/12/2024,Não
NELSINHO TRAD,DATA,RESULTADO
NELSINHO TRAD,20/02/2024,Sim
NELSINHO TRAD,20/02/2024,Não
NELSINHO TRAD,05/03/2024,MIS
NELSINHO TRAD,13/03/2024,Sim
NELSINHO TRAD,13/03/2024,Sim
NELSINHO TRAD,10/04/2024,Sim
NELSINHO TRAD,16/04/2024,Sim
NELSINHO TRAD,16/04/2024,Sim
NELSINHO TRAD,17/04/2024,AP
NELSINHO TRAD,08/05/2024,Sim
NELSINHO TRAD,08/05/2024,Sim
NELSINHO TRAD,08/05/2024,Não
NELSINHO TRAD,08/05/2024,P-NRV
NELSINHO TRAD,15/05/2024,Sim
NELSINHO TRAD,15/05/2024,Não
NELSINHO TRAD,22/05/2024,AP
NELSINHO TRAD,22/05/2024,AP
NELSINHO TRAD,22/05/2024,AP
NELSINHO TRAD,05/06/2024,MIS
NELSINHO TRAD,18/06/2024,Sim
NELSINHO TRAD,19/06/2024,Votou
NELSINHO TRAD,19/06/2024,Votou
NELSINHO TRAD,19/06/2024,Votou
NELSINHO TRAD,19/06/2024,Votou
NELSINHO TRAD,19/06/2024,P-NRV
NELSINHO TRAD,19/06/2024,P-NRV
NELSINHO TRAD,19/06/2024,Votou
NELSINHO TRAD,02/07/2024,AP
NELSINHO TRAD,03/07/2024,Não
NELSINHO TRAD,03/07/2024,Sim
NELSINHO TRAD,10/07/2024,Votou
NELSINHO TRAD,10/07/2024,Votou
NELSINHO TRAD,10/07/2024,Votou
NELSINHO TRAD,10/07/2024,Votou
NELSINHO TRAD,10/07/2024,Votou
NELSINHO TRAD,10/07/2024,Votou
NELSINHO TRAD,10/07/2024,Votou
NELSINHO TRAD,10/07/2024,Votou
NELSINHO TRAD,10/07/2024,Votou
NELSINHO TRAD,10/07/2024,Votou
NELSINHO TRAD,10/07/2024,Votou
NELSINHO TRAD,13/08/2024,Não
NELSINHO TRAD,14/08/2024,Sim
NELSINHO TRAD,14/08/2024,P-NRV
NELSINHO TRAD,14/08/2024,P-NRV
NELSINHO TRAD,14/08/2024,Votou
NELSINHO TRAD,14/08/2024,Sim
NELSINHO TRAD,14/08/2024,Sim
NELSINHO TRAD,14/08/2024,Sim
NELSINHO TRAD,14/08/2024,Sim
NELSINHO TRAD,14/08/2024,Sim
NELSINHO TRAD,14/08/2024,Sim
NELSINHO TRAD,04/09/2024,Sim
NELSINHO TRAD,08/10/2024,Votou
NELSINHO TRAD,12/11/2024,Sim
NELSINHO TRAD,12/11/2024,Sim
NELSINHO TRAD,18/11/2024,Não
NELSINHO TRAD,18/11/2024,Sim
NELSINHO TRAD,18/11/2024,Sim
NELSINHO TRAD,27/11/2024,Sim
NELSINHO TRAD,10/12/2024,MIS
NELSINHO TRAD,10/12/2024,MIS
NELSINHO TRAD,10/12/2024,MIS
NELSINHO TRAD,10/12/2024,MIS
NELSINHO TRAD,10/12/2024,MIS
NELSINHO TRAD,10/12/2024,MIS
NELSINHO TRAD,10/12/2024,MIS
NELSINHO TRAD,10/12/2024,MIS
NELSINHO TRAD,10/12/2024,MIS
NELSINHO TRAD,10/12/2024,MIS
NELSINHO TRAD,12/12/2024,LS
NELSINHO TRAD,12/12/2024,LS
NELSINHO TRAD,12/12/2024,LS
NELSINHO TRAD,12/12/2024,LS
NELSINHO TRAD,12/12/2024,LS
NELSINHO TRAD,12/12/2024,LS
NELSINHO TRAD,12/12/2024,LS
NELSINHO TRAD,12/12/2024,LS
NELSINHO TRAD,12/12/2024,LS
NELSINHO TRAD,12/12/2024,LS
NELSINHO TRAD,17/12/2024,Sim
NELSINHO TRAD,17/12/2024,Sim
NELSINHO TRAD,17/12/2024,Sim
NELSINHO TRAD,17/12/2024,Sim
NELSINHO TRAD,18/12/2024,Sim
NELSINHO TRAD,18/12/2024,Sim
NELSINHO TRAD,18/12/2024,P-NRV
NELSINHO TRAD,19/12/2024,Sim
NELSINHO TRAD,19/12/2024,Não
NELSINHO TRAD,19/12/2024,Não
NELSINHO TRAD,19/12/2024,Não
NELSINHO TRAD,19/12/2024,Sim
NELSINHO TRAD,19/12/2024,Não
NELSINHO TRAD,19/12/2024,Sim
NELSINHO TRAD,19/12/2024,Sim
ORIOVISTO GUIMARÃES,DATA,RESULTADO
ORIOVISTO GUIMARÃES,20/02/2024,Sim
ORIOVISTO GUIMARÃES,20/02/2024,Não
ORIOVISTO GUIMARÃES,05/03/2024,Sim
ORIOVISTO GUIMARÃES,13/03/2024,Não
ORIOVISTO GUIMARÃES,13/03/2024,Não
ORIOVISTO GUIMARÃES,10/04/2024,Sim
ORIOVISTO GUIMARÃES,16/04/2024,Sim
ORIOVISTO GUIMARÃES,16/04/2024,Sim
ORIOVISTO GUIMARÃES,17/04/2024,P-NRV
ORIOVISTO GUIMARÃES,08/05/2024,Não
ORIOVISTO GUIMARÃES,08/05/2024,Não
ORIOVISTO GUIMARÃES,08/05/2024,Sim
ORIOVISTO GUIMARÃES,08/05/2024,Sim
ORIOVISTO GUIMARÃES,15/05/2024,Sim
ORIOVISTO GUIMARÃES,15/05/2024,Não
ORIOVISTO GUIMARÃES,22/05/2024,Sim
ORIOVISTO GUIMARÃES,22/05/2024,Sim
ORIOVISTO GUIMARÃES,22/05/2024,Sim
ORIOVISTO GUIMARÃES,05/06/2024,AP
ORIOVISTO GUIMARÃES,18/06/2024,Sim
ORIOVISTO GUIMARÃES,19/06/2024,P-NRV
ORIOVISTO GUIMARÃES,19/06/2024,P-NRV
ORIOVISTO GUIMARÃES,19/06/2024,Votou
ORIOVISTO GUIMARÃES,19/06/2024,Votou
ORIOVISTO GUIMARÃES,19/06/2024,P-NRV
ORIOVISTO GUIMARÃES,19/06/2024,P-NRV
ORIOVISTO GUIMARÃES,19/06/2024,P-NRV
ORIOVISTO GUIMARÃES,02/07/2024,Sim
ORIOVISTO GUIMARÃES,03/07/2024,Sim
ORIOVISTO GUIMARÃES,03/07/2024,Sim
ORIOVISTO GUIMARÃES,10/07/2024,Votou
ORIOVISTO GUIMARÃES,10/07/2024,Votou
ORIOVISTO GUIMARÃES,10/07/2024,Votou
ORIOVISTO GUIMARÃES,10/07/2024,Votou
ORIOVISTO GUIMARÃES,10/07/2024,Votou
ORIOVISTO GUIMARÃES,10/07/2024,Votou
ORIOVISTO GUIMARÃES,10/07/2024,Votou
ORIOVISTO GUIMARÃES,10/07/2024,Votou
ORIOVISTO GUIMARÃES,10/07/2024,P-NRV
ORIOVISTO GUIMARÃES,10/07/2024,P-NRV
ORIOVISTO GUIMARÃES,10/07/2024,P-NRV
ORIOVISTO GUIMARÃES,13/08/2024,Não
ORIOVISTO GUIMARÃES,14/08/2024,Não
ORIOVISTO GUIMARÃES,14/08/2024,P-NRV
ORIOVISTO GUIMARÃES,14/08/2024,P-NRV
ORIOVISTO GUIMARÃES,14/08/2024,P-NRV
ORIOVISTO GUIMARÃES,14/08/2024,Sim
ORIOVISTO GUIMARÃES,14/08/2024,Sim
ORIOVISTO GUIMARÃES,14/08/2024,P-NRV
ORIOVISTO GUIMARÃES,14/08/2024,P-NRV
ORIOVISTO GUIMARÃES,14/08/2024,Não
ORIOVISTO GUIMARÃES,14/08/2024,Não
ORIOVISTO GUIMARÃES,04/09/2024,Não
ORIOVISTO GUIMARÃES,08/10/2024,Votou
ORIOVISTO GUIMARÃES,12/11/2024,Sim
ORIOVISTO GUIMARÃES,12/11/2024,Não
ORIOVISTO GUIMARÃES,18/11/2024,NCom
ORIOVISTO GUIMARÃES,18/11/2024,NCom
ORIOVISTO GUIMARÃES,18/11/2024,NCom
ORIOVISTO GUIMARÃES,27/11/2024,Sim
ORIOVISTO GUIMARÃES,10/12/2024,Votou
ORIOVISTO GUIMARÃES,10/12/2024,Votou
ORIOVISTO GUIMARÃES,10/12/2024,Votou
ORIOVISTO GUIMARÃES,10/12/2024,Votou
ORIOVISTO GUIMARÃES,10/12/2024,Votou
ORIOVISTO GUIMARÃES,10/12/2024,P-NRV
ORIOVISTO GUIMARÃES,10/12/2024,P-NRV
ORIOVISTO GUIMARÃES,10/12/2024,Votou
ORIOVISTO GUIMARÃES,10/12/2024,Votou
ORIOVISTO GUIMARÃES,10/12/2024,Votou
ORIOVISTO GUIMARÃES,12/12/2024,NCom
ORIOVISTO GUIMARÃES,12/12/2024,NCom
ORIOVISTO GUIMARÃES,12/12/2024,NCom
ORIOVISTO GUIMARÃES,12/12/2024,NCom
ORIOVISTO GUIMARÃES,12/12/2024,NCom
ORIOVISTO GUIMARÃES,12/12/2024,NCom
ORIOVISTO GUIMARÃES,12/12/2024,NCom
ORIOVISTO GUIMARÃES,12/12/2024,NCom
ORIOVISTO GUIMARÃES,12/12/2024,NCom
ORIOVISTO GUIMARÃES,12/12/2024,NCom
ORIOVISTO GUIMARÃES,17/12/2024,Sim
ORIOVISTO GUIMARÃES,17/12/2024,Sim
ORIOVISTO GUIMARÃES,17/12/2024,Sim
ORIOVISTO GUIMARÃES,17/12/2024,Sim
ORIOVISTO GUIMARÃES,18/12/2024,Sim
ORIOVISTO GUIMARÃES,18/12/2024,Sim
ORIOVISTO GUIMARÃES,18/12/2024,P-NRV
ORIOVISTO GUIMARÃES,19/12/2024,Sim
ORIOVISTO GUIMARÃES,19/12/2024,Não
ORIOVISTO GUIMARÃES,19/12/2024,Sim
ORIOVISTO GUIMARÃES,19/12/2024,P-NRV
ORIOVISTO GUIMARÃES,19/12/2024,Sim
ORIOVISTO GUIMARÃES,19/12/2024,Sim
ORIOVISTO GUIMARÃES,19/12/2024,Sim
ORIOVISTO GUIMARÃES,19/12/2024,Sim
AUGUSTA BRITO,DATA,RESULTADO
AUGUSTA BRITO,20/02/2024,Sim
AUGUSTA BRITO,20/02/2024,Sim
AUGUSTA BRITO,05/03/2024,Sim
AUGUSTA BRITO,13/03/2024,Sim
AUGUSTA BRITO,13/03/2024,Sim
AUGUSTA BRITO,13/08/2024,Não
AUGUSTA BRITO,14/08/2024,Sim
AUGUSTA BRITO,14/08/2024,Votou
AUGUSTA BRITO,14/08/2024,Votou
AUGUSTA BRITO,14/08/2024,Votou
AUGUSTA BRITO,14/08/2024,Sim
AUGUSTA BRITO,14/08/2024,Sim
AUGUSTA BRITO,14/08/2024,Não
AUGUSTA BRITO,14/08/2024,Não
AUGUSTA BRITO,14/08/2024,Sim
AUGUSTA BRITO,14/08/2024,Sim
AUGUSTA BRITO,04/09/2024,Não
AUGUSTA BRITO,08/10/2024,AP
AUGUSTA BRITO,12/11/2024,Não
AUGUSTA BRITO,12/11/2024,Sim
AUGUSTA BRITO,18/11/2024,Sim
AUGUSTA BRITO,18/11/2024,P-NRV
AUGUSTA BRITO,18/11/2024,P-NRV
AUGUSTA BRITO,27/11/2024,Sim
AUGUSTA BRITO,10/12/2024,P-NRV
AUGUSTA BRITO,10/12/2024,P-NRV
AUGUSTA BRITO,10/12/2024,P-NRV
AUGUSTA BRITO,10/12/2024,P-NRV
AUGUSTA BRITO,10/12/2024,P-NRV
AUGUSTA BRITO,10/12/2024,P-NRV
AUGUSTA BRITO,10/12/2024,P-NRV
AUGUSTA BRITO,10/12/2024,P-NRV
AUGUSTA BRITO,10/12/2024,P-NRV
AUGUSTA BRITO,10/12/2024,Votou
AUGUSTA BRITO,12/12/2024,Votou
AUGUSTA BRITO,12/12/2024,Votou
AUGUSTA BRITO,12/12/2024,Votou
AUGUSTA BRITO,12/12/2024,Votou
AUGUSTA BRITO,12/12/2024,Votou
AUGUSTA BRITO,12/12/2024,Não
AUGUSTA BRITO,12/12/2024,Sim
AUGUSTA BRITO,12/12/2024,Sim
AUGUSTA BRITO,12/12/2024,Não
AUGUSTA BRITO,12/12/2024,Não
AUGUSTA BRITO,17/12/2024,Sim
AUGUSTA BRITO,17/12/2024,Sim
AUGUSTA BRITO,17/12/2024,Sim
AUGUSTA BRITO,17/12/2024,Sim
AUGUSTA BRITO,18/12/2024,Sim
AUGUSTA BRITO,18/12/2024,Sim
AUGUSTA BRITO,18/12/2024,Não
AUGUSTA BRITO,19/12/2024,Sim
AUGUSTA BRITO,19/12/2024,Não
AUGUSTA BRITO,19/12/2024,Não
AUGUSTA BRITO,19/12/2024,Não
AUGUSTA BRITO,19/12/2024,Sim
AUGUSTA BRITO,19/12/2024,Não
AUGUSTA BRITO,19/12/2024,Sim
AUGUSTA BRITO,19/12/2024,P-NRV
MARCOS ROGERIO,DATA,RESULTADO
MARCOS ROGERIO,20/02/2024,Sim
MARCOS ROGERIO,20/02/2024,Não
MARCOS ROGERIO,05/03/2024,Sim
MARCOS ROGERIO,13/03/2024,Sim
MARCOS ROGERIO,13/03/2024,Sim
MARCOS ROGERIO,10/04/2024,Sim
MARCOS ROGERIO,16/04/2024,Sim
MARCOS ROGERIO,16/04/2024,Sim
MARCOS ROGERIO,17/04/2024,Sim
MARCOS ROGERIO,08/05/2024,Não
MARCOS ROGERIO,08/05/2024,Não
MARCOS ROGERIO,08/05/2024,Sim
MARCOS ROGERIO,08/05/2024,Sim
MARCOS ROGERIO,15/05/2024,Sim
MARCOS ROGERIO,15/05/2024,Sim
MARCOS ROGERIO,22/05/2024,AP
MARCOS ROGERIO,22/05/2024,AP
MARCOS ROGERIO,22/05/2024,AP
MARCOS ROGERIO,05/06/2024,Sim
MARCOS ROGERIO,18/06/2024,Não
MARCOS ROGERIO,19/06/2024,Votou
MARCOS ROGERIO,19/06/2024,Votou
MARCOS ROGERIO,19/06/2024,Votou
MARCOS ROGERIO,19/06/2024,Votou
MARCOS ROGERIO,19/06/2024,Votou
MARCOS ROGERIO,19/06/2024,Votou
MARCOS ROGERIO,19/06/2024,Votou
MARCOS ROGERIO,02/07/2024,Sim
MARCOS ROGERIO,03/07/2024,Não
MARCOS ROGERIO,03/07/2024,Sim
MARCOS ROGERIO,10/07/2024,Votou
MARCOS ROGERIO,10/07/2024,Votou
MARCOS ROGERIO,10/07/2024,Votou
MARCOS ROGERIO,10/07/2024,Votou
MARCOS ROGERIO,10/07/2024,P-NRV
MARCOS ROGERIO,10/07/2024,Votou
MARCOS ROGERIO,10/07/2024,Votou
MARCOS ROGERIO,10/07/2024,Votou
MARCOS ROGERIO,10/07/2024,Votou
MARCOS ROGERIO,10/07/2024,Votou
MARCOS ROGERIO,10/07/2024,Votou
MARCOS ROGERIO,13/08/2024,Sim
MARCOS ROGERIO,14/08/2024,Sim
MARCOS ROGERIO,14/08/2024,Votou
MARCOS ROGERIO,14/08/2024,Votou
MARCOS ROGERIO,14/08/2024,Votou
MARCOS ROGERIO,14/08/2024,Sim
MARCOS ROGERIO,14/08/2024,Sim
MARCOS ROGERIO,14/08/2024,Sim
MARCOS ROGERIO,14/08/2024,Sim
MARCOS ROGERIO,14/08/2024,Sim
MARCOS ROGERIO,14/08/2024,Sim
MARCOS ROGERIO,04/09/2024,Sim
MARCOS ROGERIO,08/10/2024,Votou
MARCOS ROGERIO,12/11/2024,Sim
MARCOS ROGERIO,12/11/2024,Sim
MARCOS ROGERIO,18/11/2024,Não
MARCOS ROGERIO,18/11/2024,Não
MARCOS ROGERIO,18/11/2024,Sim
MARCOS ROGERIO,27/11/2024,Sim
MARCOS ROGERIO,10/12/2024,Votou
MARCOS ROGERIO,10/12/2024,Votou
MARCOS ROGERIO,10/12/2024,Votou
MARCOS ROGERIO,10/12/2024,P-NRV
MARCOS ROGERIO,10/12/2024,P-NRV
MARCOS ROGERIO,10/12/2024,Votou
MARCOS ROGERIO,10/12/2024,P-NRV
MARCOS ROGERIO,10/12/2024,Votou
MARCOS ROGERIO,10/12/2024,Votou
MARCOS ROGERIO,10/12/2024,Votou
MARCOS ROGERIO,12/12/2024,P-NRV
MARCOS ROGERIO,12/12/2024,Votou
MARCOS ROGERIO,12/12/2024,Votou
MARCOS ROGERIO,12/12/2024,Votou
MARCOS ROGERIO,12/12/2024,Votou
MARCOS ROGERIO,12/12/2024,Sim
MARCOS ROGERIO,12/12/2024,Não
MARCOS ROGERIO,12/12/2024,Não
MARCOS ROGERIO,12/12/2024,Sim
MARCOS ROGERIO,12/12/2024,Sim
MARCOS ROGERIO,17/12/2024,AP
MARCOS ROGERIO,17/12/2024,AP
MARCOS ROGERIO,17/12/2024,AP
MARCOS ROGERIO,17/12/2024,AP
MARCOS ROGERIO,18/12/2024,AP
MARCOS ROGERIO,18/12/2024,AP
MARCOS ROGERIO,18/12/2024,AP
MARCOS ROGERIO,19/12/2024,AP
MARCOS ROGERIO,19/12/2024,AP
MARCOS ROGERIO,19/12/2024,Sim
MARCOS ROGERIO,19/12/2024,Sim
MARCOS ROGERIO,19/12/2024,Não
MARCOS ROGERIO,19/12/2024,Sim
MARCOS ROGERIO,19/12/2024,Não
MARCOS ROGERIO,19/12/2024,Não
CID GOMES,DATA,RESULTADO
CID GOMES,20/02/2024,Não
CID GOMES,20/02/2024,Sim
CID GOMES,05/03/2024,Sim
CID GOMES,13/03/2024,Sim
CID GOMES,13/03/2024,Sim
CID GOMES,10/04/2024,Sim
CID GOMES,16/04/2024,Sim
CID GOMES,16/04/2024,Sim
CID GOMES,17/04/2024,AP
CID GOMES,08/05/2024,Sim
CID GOMES,08/05/2024,Sim
CID GOMES,08/05/2024,Não
CID GOMES,08/05/2024,Sim
CID GOMES,15/05/2024,Sim
CID GOMES,15/05/2024,Não
CID GOMES,22/05/2024,AP
CID GOMES,22/05/2024,AP
CID GOMES,22/05/2024,AP
CID GOMES,05/06/2024,MIS
CID GOMES,18/06/2024,Sim
CID GOMES,19/06/2024,Votou
CID GOMES,19/06/2024,Votou
CID GOMES,19/06/2024,Votou
CID GOMES,19/06/2024,Votou
CID GOMES,19/06/2024,Votou
CID GOMES,19/06/2024,Votou
CID GOMES,19/06/2024,Votou
CID GOMES,02/07/2024,Sim
CID GOMES,03/07/2024,Sim
CID GOMES,03/07/2024,P-NRV
CID GOMES,10/07/2024,AP
CID GOMES,10/07/2024,AP
CID GOMES,10/07/2024,AP
CID GOMES,10/07/2024,AP
CID GOMES,10/07/2024,AP
CID GOMES,10/07/2024,AP
CID GOMES,10/07/2024,AP
CID GOMES,10/07/2024,AP
CID GOMES,10/07/2024,AP
CID GOMES,10/07/2024,AP
CID GOMES,10/07/2024,AP
CID GOMES,13/08/2024,AP
CID GOMES,14/08/2024,AP
CID GOMES,14/08/2024,AP
CID GOMES,14/08/2024,AP
CID GOMES,14/08/2024,AP
CID GOMES,14/08/2024,AP
CID GOMES,14/08/2024,AP
CID GOMES,14/08/2024,AP
CID GOMES,14/08/2024,AP
CID GOMES,14/08/2024,AP
CID GOMES,14/08/2024,AP
CID GOMES,04/09/2024,AP
CID GOMES,08/10/2024,AP
CID GOMES,12/11/2024,Sim
CID GOMES,12/11/2024,Sim
CID GOMES,18/11/2024,NCom
CID GOMES,18/11/2024,NCom
CID GOMES,18/11/2024,NCom
CID GOMES,27/11/2024,MIS
CID GOMES,10/12/2024,P-NRV
CID GOMES,10/12/2024,P-NRV
CID GOMES,10/12/2024,P-NRV
CID GOMES,10/12/2024,P-NRV
CID GOMES,10/12/2024,P-NRV
CID GOMES,10/12/2024,P-NRV
CID GOMES,10/12/2024,P-NRV
CID GOMES,10/12/2024,P-NRV
CID GOMES,10/12/2024,P-NRV
CID GOMES,10/12/2024,P-NRV
CID GOMES,12/12/2024,NCom
CID GOMES,12/12/2024,NCom
CID GOMES,12/12/2024,NCom
